timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,1186,3.22,1.58,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 15:00:00+022938558,2938558,Degerloch,2019-05-28 15:00:00+02,16.5875,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,1186,2.466666667,1.871666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 16:00:00+022938558,2938558,Degerloch,2019-05-28 16:00:00+02,17.0925,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,1186,2.21,1.756,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 17:00:00+022938558,2938558,Degerloch,2019-05-28 17:00:00+02,17.1725,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,1186,3.165,2.6,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 18:00:00+022938558,2938558,Degerloch,2019-05-28 18:00:00+02,16.235,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,1186,3.324,2.85,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 19:00:00+022938558,2938558,Degerloch,2019-05-28 19:00:00+02,15.44,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,1186,1.913333333,1.736666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 20:00:00+022938558,2938558,Degerloch,2019-05-28 20:00:00+02,14.685,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,1186,2.05,1.668333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 21:00:00+022938558,2938558,Degerloch,2019-05-28 21:00:00+02,13.5675,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,1186,2.352,1.994,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 22:00:00+022938558,2938558,Degerloch,2019-05-28 22:00:00+02,12.3675,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,1186,2.265,1.89,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-28 23:00:00+022938558,2938558,Degerloch,2019-05-28 23:00:00+02,11.565,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,1186,2.043333333,1.77,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 00:00:00+022938558,2938558,Degerloch,2019-05-29 00:00:00+02,10.8375,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,1186,2.073333333,1.891666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 01:00:00+022938558,2938558,Degerloch,2019-05-29 01:00:00+02,9.975,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,1186,2.838,2.37,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 02:00:00+022938558,2938558,Degerloch,2019-05-29 02:00:00+02,9.56,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,1186,6.42,5.708333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 03:00:00+022938558,2938558,Degerloch,2019-05-29 03:00:00+02,9.24,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,1186,13.786,11.46,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 04:00:00+022938558,2938558,Degerloch,2019-05-29 04:00:00+02,8.8575,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,1186,18.316,14.44,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 05:00:00+022938558,2938558,Degerloch,2019-05-29 05:00:00+02,9.185,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,1186,24.85833333,18.7,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 06:00:00+022938558,2938558,Degerloch,2019-05-29 06:00:00+02,9.34,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,1186,24.592,18.842,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 07:00:00+022938558,2938558,Degerloch,2019-05-29 07:00:00+02,10.0525,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,1186,19.17666667,15.735,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 08:00:00+022938558,2938558,Degerloch,2019-05-29 08:00:00+02,10.7,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,1186,16.982,14.234,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 09:00:00+022938558,2938558,Degerloch,2019-05-29 09:00:00+02,11.43333333,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,1186,13.41,11.8,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 10:00:00+022938558,2938558,Degerloch,2019-05-29 10:00:00+02,12.82,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,1186,9.43,8.566666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 11:00:00+022938558,2938558,Degerloch,2019-05-29 11:00:00+02,13.125,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,1186,6.731666667,6.171666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 12:00:00+022938558,2938558,Degerloch,2019-05-29 12:00:00+02,13.7275,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,1186,5.408333333,4.89,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 13:00:00+022938558,2938558,Degerloch,2019-05-29 13:00:00+02,14.6,67,1020,4.6,360,,2019,5,29,13
2019-05-29 14:00:00+02,1186,4.983333333,4.626666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 14:00:00+022938558,2938558,Degerloch,2019-05-29 14:00:00+02,14.925,62,1021,4.037711787,350,,2019,5,29,14
2019-05-29 15:00:00+02,1186,5.633333333,5.176666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 15:00:00+022938558,2938558,Degerloch,2019-05-29 15:00:00+02,14.64,66.5,1021,5.318217017,340.5612483,,2019,5,29,15
2019-05-29 16:00:00+02,1186,3.45,3.236666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 16:00:00+022938558,2938558,Degerloch,2019-05-29 16:00:00+02,14.9775,64.5,1021,5.1,340,,2019,5,29,16
2019-05-29 17:00:00+02,1186,3.78,3.521666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 17:00:00+022938558,2938558,Degerloch,2019-05-29 17:00:00+02,14.145,60,1021.5,4.827557175,328.35102,,2019,5,29,17
2019-05-29 18:00:00+02,1186,2.955,2.666666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 18:00:00+022938558,2938558,Degerloch,2019-05-29 18:00:00+02,13.8625,71.5,1022,3.088511014,84.19154863,,2019,5,29,18
2019-05-29 19:00:00+02,1186,3.503333333,3.138333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 19:00:00+022938558,2938558,Degerloch,2019-05-29 19:00:00+02,13.6925,73.5,1022,2.91806237,63.35968575,,2019,5,29,19
2019-05-29 20:00:00+02,1186,3.485,3.243333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 20:00:00+022938558,2938558,Degerloch,2019-05-29 20:00:00+02,12.98,71,1022.5,2.1,40,,2019,5,29,20
2019-05-29 21:00:00+02,1186,4.738333333,4.341666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 21:00:00+022938558,2938558,Degerloch,2019-05-29 21:00:00+02,11.815,73.5,1023,0.901387819,226.1021138,,2019,5,29,21
2019-05-29 22:00:00+02,1186,4.683333333,4.326666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 22:00:00+022938558,2938558,Degerloch,2019-05-29 22:00:00+02,10.075,84,1024,1.423877449,304.3952642,,2019,5,29,22
2019-05-29 23:00:00+02,1186,5.18,4.796666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-29 23:00:00+022938558,2938558,Degerloch,2019-05-29 23:00:00+02,9.11,81,1024.5,0,0,,2019,5,29,23
2019-05-30 00:00:00+02,1186,5.761666667,5.238333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 00:00:00+022938558,2938558,Degerloch,2019-05-30 00:00:00+02,8.465,87,1025,1,280,,2019,5,30,0
2019-05-30 01:00:00+02,1186,6.276666667,5.763333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 01:00:00+022938558,2938558,Degerloch,2019-05-30 01:00:00+02,8.26,93,1025,0,0,,2019,5,30,1
2019-05-30 02:00:00+02,1186,9.79,8.901666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 02:00:00+022938558,2938558,Degerloch,2019-05-30 02:00:00+02,7.6425,96.5,1025,1.5,330,,2019,5,30,2
2019-05-30 03:00:00+02,1186,12.15833333,11.00833333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 03:00:00+022938558,2938558,Degerloch,2019-05-30 03:00:00+02,7.355,93,1025,0.5,50,,2019,5,30,3
2019-05-30 04:00:00+02,1186,14.24333333,12.82666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 04:00:00+022938558,2938558,Degerloch,2019-05-30 04:00:00+02,7.0675,100,1025,1.5,60,,2019,5,30,4
2019-05-30 05:00:00+02,1186,13.65166667,12.31333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 05:00:00+022938558,2938558,Degerloch,2019-05-30 05:00:00+02,6.6075,100,1025,0,0,,2019,5,30,5
2019-05-30 06:00:00+02,1186,16.728,14.868,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 06:00:00+022938558,2938558,Degerloch,2019-05-30 06:00:00+02,6.9525,100,1025,0,0,,2019,5,30,6
2019-05-30 07:00:00+02,1186,16.06166667,14.21166667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 07:00:00+022938558,2938558,Degerloch,2019-05-30 07:00:00+02,8.675,90,1026,0,0,,2019,5,30,7
2019-05-30 08:00:00+02,1186,11.88833333,10.665,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 08:00:00+022938558,2938558,Degerloch,2019-05-30 08:00:00+02,10.975,84,1026,1.5,60,,2019,5,30,8
2019-05-30 09:00:00+02,1186,7.758333333,7.058333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 09:00:00+022938558,2938558,Degerloch,2019-05-30 09:00:00+02,13.7,76,1026,2.1,120,,2019,5,30,9
2019-05-30 10:00:00+02,1186,3.793333333,3.53,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 10:00:00+022938558,2938558,Degerloch,2019-05-30 10:00:00+02,15.89,63,1026,0,0,,2019,5,30,10
2019-05-30 11:00:00+02,1186,2.75,2.593333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 11:00:00+022938558,2938558,Degerloch,2019-05-30 11:00:00+02,17.33,53.5,1026,0,0,,2019,5,30,11
2019-05-30 12:00:00+02,1186,2.713333333,2.503333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 12:00:00+022938558,2938558,Degerloch,2019-05-30 12:00:00+02,18.74,51.5,1026,2.6,130,,2019,5,30,12
2019-05-30 13:00:00+02,1186,2.365,2.243333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 13:00:00+022938558,2938558,Degerloch,2019-05-30 13:00:00+02,19.55333333,39,1025.333333,3.1,130,,2019,5,30,13
2019-05-30 14:00:00+02,1186,2.723333333,2.576666667,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 14:00:00+022938558,2938558,Degerloch,2019-05-30 14:00:00+02,20.035,37,1025,0,0,,2019,5,30,14
2019-05-30 15:00:00+02,1186,2.991666667,2.77,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 15:00:00+022938558,2938558,Degerloch,2019-05-30 15:00:00+02,20.5325,35,1025,0,0,,2019,5,30,15
2019-05-30 16:00:00+02,1186,3.261666667,3.058333333,SRID=4326;POINT(9.178 48.762 343.2),2938558,2019-05-30 16:00:00+022938558,2938558,Degerloch,2019-05-30 16:00:00+02,20.8125,40,1025,3.1,290,,2019,5,30,16
