timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,18332,7.1,1.08,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 15:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 15:00:00+02,16.5,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,18332,5.824,1.156,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 16:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 16:00:00+02,16.955,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,18332,5.07,0.99,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 17:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 17:00:00+02,16.885,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,18332,6.385,1.371666667,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 18:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 18:00:00+02,16.085,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,18332,5.54,1.334,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 19:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 19:00:00+02,15.22,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,18332,4.032,1.098,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 20:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 20:00:00+02,14.47,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,18332,3.426666667,0.915,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 21:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 21:00:00+02,13.415,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,18332,2.798,0.958,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 22:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 22:00:00+02,12.3725,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,18332,2.876666667,1.008333333,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-28 23:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-28 23:00:00+02,11.5225,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,18332,2.468333333,0.913333333,SRID=4326;POINT(9.16 48.712 417.8),2879185,2019-05-29 00:00:00+022879185,2879185,Leinfelden-Echterdingen,2019-05-29 00:00:00+02,10.8625,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
