timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,2586,41.74,1.05,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 15:00:00+022923448,2923448,Gablenberg,2019-05-28 15:00:00+02,16.575,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,2586,41.852,1.07,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 16:00:00+022923448,2923448,Gablenberg,2019-05-28 16:00:00+02,17.0475,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,2586,41.828,1.046,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 17:00:00+022923448,2923448,Gablenberg,2019-05-28 17:00:00+02,17.1825,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,2586,41.84833333,1.051666667,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 18:00:00+022923448,2923448,Gablenberg,2019-05-28 18:00:00+02,16.2325,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,2586,41.794,1.064,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 19:00:00+022923448,2923448,Gablenberg,2019-05-28 19:00:00+02,15.3925,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,2586,41.72833333,1.045,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 20:00:00+022923448,2923448,Gablenberg,2019-05-28 20:00:00+02,14.6025,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,2586,41.83166667,1.045,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 21:00:00+022923448,2923448,Gablenberg,2019-05-28 21:00:00+02,13.56,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,2586,41.972,1.172,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 22:00:00+022923448,2923448,Gablenberg,2019-05-28 22:00:00+02,12.3575,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,2586,42.02,1.103333333,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-28 23:00:00+022923448,2923448,Gablenberg,2019-05-28 23:00:00+02,11.565,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,2586,41.952,1.192,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 00:00:00+022923448,2923448,Gablenberg,2019-05-29 00:00:00+02,10.8275,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,2586,42.116,1.194,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 01:00:00+022923448,2923448,Gablenberg,2019-05-29 01:00:00+02,9.975,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,2586,42.03,1.138333333,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 02:00:00+022923448,2923448,Gablenberg,2019-05-29 02:00:00+02,9.56,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,2586,42.104,1.224,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 03:00:00+022923448,2923448,Gablenberg,2019-05-29 03:00:00+02,9.28,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,2586,42,1.246666667,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 04:00:00+022923448,2923448,Gablenberg,2019-05-29 04:00:00+02,8.8575,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,2586,42.32166667,1.636666667,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 05:00:00+022923448,2923448,Gablenberg,2019-05-29 05:00:00+02,9.18,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,2586,42.52,1.592,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 06:00:00+022923448,2923448,Gablenberg,2019-05-29 06:00:00+02,9.34,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,2586,42.455,1.596666667,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 07:00:00+022923448,2923448,Gablenberg,2019-05-29 07:00:00+02,10.0525,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,2586,42.33166667,1.548333333,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 08:00:00+022923448,2923448,Gablenberg,2019-05-29 08:00:00+02,10.7,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,2586,42.605,1.8925,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 09:00:00+022923448,2923448,Gablenberg,2019-05-29 09:00:00+02,11.47,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,2586,42.19,1.59,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 10:00:00+022923448,2923448,Gablenberg,2019-05-29 10:00:00+02,12.82,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,2586,42.09333333,1.631666667,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 11:00:00+022923448,2923448,Gablenberg,2019-05-29 11:00:00+02,13.1575,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,2586,42.005,1.41,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 12:00:00+022923448,2923448,Gablenberg,2019-05-29 12:00:00+02,13.7275,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,2586,41.97,1.363333333,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 13:00:00+022923448,2923448,Gablenberg,2019-05-29 13:00:00+02,14.5875,67,1020,4.6,360,,2019,5,29,13
2019-05-29 14:00:00+02,2586,42.125,1.631666667,SRID=4326;POINT(9.186 48.764 382.8),2923448,2019-05-29 14:00:00+022923448,2923448,Gablenberg,2019-05-29 14:00:00+02,14.9175,62,1021,4.037711787,350,,2019,5,29,14
