timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,19863,4.59,1.5675,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 15:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 15:00:00+02,16.595,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,19863,3.636666667,1.515,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 16:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 16:00:00+02,17.0575,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,19863,3.383333333,1.29,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 17:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 17:00:00+02,17.325,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,19863,4.86,2.176666667,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 18:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 18:00:00+02,16.3475,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,19863,3.26,1.546,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 19:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 19:00:00+02,15.6275,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,19863,2.564,1.284,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 20:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 20:00:00+02,14.7725,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,19863,3.1,1.856666667,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 21:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 21:00:00+02,13.745,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,19863,1.95,1.35,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 22:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 22:00:00+02,12.505,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,19863,3.228,1.488,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-28 23:00:00+022828042,2828042,Steinhaldenfeld,2019-05-28 23:00:00+02,11.6375,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,19863,2.863333333,1.455,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 00:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 00:00:00+02,11.06,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,19863,2.8675,1.4575,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 01:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 01:00:00+02,10.01,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,19863,2.533333333,1.5,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 02:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 02:00:00+02,9.5975,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,19863,8.174,5.68,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 03:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 03:00:00+02,9.415,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,19863,11.954,8.966,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 04:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 04:00:00+02,8.945,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,19863,18.34333333,11.99,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 05:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 05:00:00+02,9.0725,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,19863,24.67,17.25,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 06:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 06:00:00+02,9.3425,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,19863,25.8925,16.8125,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 07:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 07:00:00+02,10.2025,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,19863,18.748,12.548,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 08:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 08:00:00+02,10.725,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,19863,13.54,9.74,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 09:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 09:00:00+02,11.47,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,19863,6.658,5.042,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 10:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 10:00:00+02,12.82,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,19863,5.16,3.795,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 11:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 11:00:00+02,13.365,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,19863,4.706666667,3.706666667,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 12:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 12:00:00+02,13.695,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,19863,3.7875,2.8225,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 13:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 13:00:00+02,14.7625,67,1020,4.6,360,,2019,5,29,13
2019-05-29 14:00:00+02,19863,3.004,1.976,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 14:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 14:00:00+02,15.02,62,1021,4.037711787,350,,2019,5,29,14
2019-05-29 15:00:00+02,19863,2.123333333,1.436666667,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 15:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 15:00:00+02,14.6775,66.5,1021,5.318217017,340.5612483,,2019,5,29,15
2019-05-29 16:00:00+02,19863,1.913333333,1.68,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 16:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 16:00:00+02,15,64.5,1021,5.1,340,,2019,5,29,16
2019-05-29 17:00:00+02,19863,1.945,1.418333333,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 17:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 17:00:00+02,14.1525,60,1021.5,4.827557175,328.35102,,2019,5,29,17
2019-05-29 18:00:00+02,19863,2.026666667,1.603333333,SRID=4326;POINT(9.226 48.82 216.7),2828042,2019-05-29 18:00:00+022828042,2828042,Steinhaldenfeld,2019-05-29 18:00:00+02,14.02,71.5,1022,3.088511014,84.19154863,,2019,5,29,18
