timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,7150,0.95,0.56,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 15:00:00+022803756,2803756,Zuffenhausen,2019-05-28 15:00:00+02,16.575,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,7150,1.234,0.702,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 16:00:00+022803756,2803756,Zuffenhausen,2019-05-28 16:00:00+02,17.075,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,7150,1.338333333,0.75,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 17:00:00+022803756,2803756,Zuffenhausen,2019-05-28 17:00:00+02,17.325,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,7150,1.638333333,0.91,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 18:00:00+022803756,2803756,Zuffenhausen,2019-05-28 18:00:00+02,16.315,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,7150,1.21,0.774,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 19:00:00+022803756,2803756,Zuffenhausen,2019-05-28 19:00:00+02,15.6325,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,7150,0.955,0.7,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 20:00:00+022803756,2803756,Zuffenhausen,2019-05-28 20:00:00+02,14.77,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,7150,1.034,0.804,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 21:00:00+022803756,2803756,Zuffenhausen,2019-05-28 21:00:00+02,13.785,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,7150,1.4,0.908333333,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 22:00:00+022803756,2803756,Zuffenhausen,2019-05-28 22:00:00+02,12.4925,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,7150,1.616,0.96,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-28 23:00:00+022803756,2803756,Zuffenhausen,2019-05-28 23:00:00+02,11.655,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,7150,1.368333333,0.886666667,SRID=4326;POINT(9.172 48.836 274.4),2803756,2019-05-29 00:00:00+022803756,2803756,Zuffenhausen,2019-05-29 00:00:00+02,11.06,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
