timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,4827,1.4,1.15,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 15:00:00+022831198,2831198,Sonnenberg,2019-05-28 15:00:00+02,16.4925,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,4827,3.065,1.571666667,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 16:00:00+022831198,2831198,Sonnenberg,2019-05-28 16:00:00+02,16.9825,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,4827,2.298,1.408,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 17:00:00+022831198,2831198,Sonnenberg,2019-05-28 17:00:00+02,17.04,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,4827,3.93,2.255,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 18:00:00+022831198,2831198,Sonnenberg,2019-05-28 18:00:00+02,16.0625,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,4827,3.075,2.045,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 19:00:00+022831198,2831198,Sonnenberg,2019-05-28 19:00:00+02,15.325,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,4827,2.246,1.854,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 20:00:00+022831198,2831198,Sonnenberg,2019-05-28 20:00:00+02,14.5475,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,4827,2.088,1.42,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 21:00:00+022831198,2831198,Sonnenberg,2019-05-28 21:00:00+02,13.58,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,4827,3.19,1.736666667,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 22:00:00+022831198,2831198,Sonnenberg,2019-05-28 22:00:00+02,12.4125,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,4827,2.171666667,1.39,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-28 23:00:00+022831198,2831198,Sonnenberg,2019-05-28 23:00:00+02,11.5925,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,4827,2.411666667,1.666666667,SRID=4326;POINT(9.148 48.732 430.4),2831198,2019-05-29 00:00:00+022831198,2831198,Sonnenberg,2019-05-29 00:00:00+02,10.93,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
