timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,13764,0.95,0.61,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 15:00:00+022950699,2950699,Berg,2019-05-28 15:00:00+02,16.5775,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,13764,0.841666667,0.553333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 16:00:00+022950699,2950699,Berg,2019-05-28 16:00:00+02,17.045,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,13764,1.05,0.525,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 17:00:00+022950699,2950699,Berg,2019-05-28 17:00:00+02,17.325,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,13764,1.353333333,0.758333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 18:00:00+022950699,2950699,Berg,2019-05-28 18:00:00+02,16.275,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,13764,1.626666667,0.935,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 19:00:00+022950699,2950699,Berg,2019-05-28 19:00:00+02,15.63,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,13764,0.855,0.69,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 20:00:00+022950699,2950699,Berg,2019-05-28 20:00:00+02,14.775,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,13764,1.083333333,0.683333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 21:00:00+022950699,2950699,Berg,2019-05-28 21:00:00+02,13.745,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,13764,0.964,0.744,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 22:00:00+022950699,2950699,Berg,2019-05-28 22:00:00+02,12.505,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,13764,1.281666667,0.881666667,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-28 23:00:00+022950699,2950699,Berg,2019-05-28 23:00:00+02,11.6375,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,13764,1.138333333,0.841666667,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 00:00:00+022950699,2950699,Berg,2019-05-29 00:00:00+02,11.06,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,13764,1.48,0.894,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 01:00:00+022950699,2950699,Berg,2019-05-29 01:00:00+02,10.0175,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,13764,1.42,1.156666667,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 02:00:00+022950699,2950699,Berg,2019-05-29 02:00:00+02,9.6,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,13764,5.255,3.618333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 03:00:00+022950699,2950699,Berg,2019-05-29 03:00:00+02,9.415,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,13764,9.753333333,6.163333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 04:00:00+022950699,2950699,Berg,2019-05-29 04:00:00+02,8.945,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,13764,13.38333333,8.003333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 05:00:00+022950699,2950699,Berg,2019-05-29 05:00:00+02,9.0725,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,13764,16.592,9.87,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 06:00:00+022950699,2950699,Berg,2019-05-29 06:00:00+02,9.3775,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,13764,15.64,9.474,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 07:00:00+022950699,2950699,Berg,2019-05-29 07:00:00+02,10.2075,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,13764,10.418,6.992,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 08:00:00+022950699,2950699,Berg,2019-05-29 08:00:00+02,10.725,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,13764,7,5.405,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 09:00:00+022950699,2950699,Berg,2019-05-29 09:00:00+02,11.47,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,13764,4.166,3.154,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 10:00:00+022950699,2950699,Berg,2019-05-29 10:00:00+02,12.82,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,13764,2.985,2.17,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 11:00:00+022950699,2950699,Berg,2019-05-29 11:00:00+02,13.2775,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,13764,2.281666667,1.845,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 12:00:00+022950699,2950699,Berg,2019-05-29 12:00:00+02,13.7475,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,13764,1.912,1.486,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 13:00:00+022950699,2950699,Berg,2019-05-29 13:00:00+02,14.825,67,1020,4.6,360,,2019,5,29,13
2019-05-29 14:00:00+02,13764,1.493333333,1.368333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 14:00:00+022950699,2950699,Berg,2019-05-29 14:00:00+02,15.0175,62,1021,4.037711787,350,,2019,5,29,14
2019-05-29 15:00:00+02,13764,1.053333333,0.823333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 15:00:00+022950699,2950699,Berg,2019-05-29 15:00:00+02,14.6775,66.5,1021,5.318217017,340.5612483,,2019,5,29,15
2019-05-29 16:00:00+02,13764,1.018333333,0.863333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 16:00:00+022950699,2950699,Berg,2019-05-29 16:00:00+02,15,64.5,1021,5.1,340,,2019,5,29,16
2019-05-29 17:00:00+02,13764,0.658333333,0.651666667,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 17:00:00+022950699,2950699,Berg,2019-05-29 17:00:00+02,14.18,60,1021.5,4.827557175,328.35102,,2019,5,29,17
2019-05-29 18:00:00+02,13764,1.008333333,0.888333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 18:00:00+022950699,2950699,Berg,2019-05-29 18:00:00+02,13.99,71.5,1022,3.088511014,84.19154863,,2019,5,29,18
2019-05-29 19:00:00+02,13764,1.24,1.118333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 19:00:00+022950699,2950699,Berg,2019-05-29 19:00:00+02,13.79,73.5,1022,2.91806237,63.35968575,,2019,5,29,19
2019-05-29 20:00:00+02,13764,1.626666667,1.385,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 20:00:00+022950699,2950699,Berg,2019-05-29 20:00:00+02,13.15,71,1022.5,2.1,40,,2019,5,29,20
2019-05-29 21:00:00+02,13764,2.35,1.963333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 21:00:00+022950699,2950699,Berg,2019-05-29 21:00:00+02,11.89,73.5,1023,0.901387819,226.1021138,,2019,5,29,21
2019-05-29 22:00:00+02,13764,3.533333333,2.75,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 22:00:00+022950699,2950699,Berg,2019-05-29 22:00:00+02,10.04,84,1024,1.423877449,304.3952642,,2019,5,29,22
2019-05-29 23:00:00+02,13764,8.681666667,6.16,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-29 23:00:00+022950699,2950699,Berg,2019-05-29 23:00:00+02,9.075,81,1024.5,0,0,,2019,5,29,23
2019-05-30 00:00:00+02,13764,6.421666667,4.648333333,SRID=4326;POINT(9.204 48.81 255.1),2950699,2019-05-30 00:00:00+022950699,2950699,Berg,2019-05-30 00:00:00+02,8.5075,87,1025,1,280,,2019,5,30,0
