timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,2480,5.9,1.48,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 15:00:00+022940710,2940710,Büsnau,2019-05-28 15:00:00+02,17.0825,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,2480,4.166666667,1.391666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 16:00:00+022940710,2940710,Büsnau,2019-05-28 16:00:00+02,17.43,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,2480,4.163333333,1.388333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 17:00:00+022940710,2940710,Büsnau,2019-05-28 17:00:00+02,17.28,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,2480,5.163333333,1.825,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 18:00:00+022940710,2940710,Büsnau,2019-05-28 18:00:00+02,16.5825,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,2480,5.341666667,1.858333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 19:00:00+022940710,2940710,Büsnau,2019-05-28 19:00:00+02,16.1525,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,2480,3.085,1.446666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 20:00:00+022940710,2940710,Büsnau,2019-05-28 20:00:00+02,15.0025,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,2480,3.176666667,1.155,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 21:00:00+022940710,2940710,Büsnau,2019-05-28 21:00:00+02,13.875,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,2480,3.421666667,1.401666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 22:00:00+022940710,2940710,Büsnau,2019-05-28 22:00:00+02,12.8175,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,2480,3.53,1.831666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-28 23:00:00+022940710,2940710,Büsnau,2019-05-28 23:00:00+02,12.0625,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,2480,2.67,1.225,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 00:00:00+022940710,2940710,Büsnau,2019-05-29 00:00:00+02,11.2975,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,2480,2.623333333,1.425,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 01:00:00+022940710,2940710,Büsnau,2019-05-29 01:00:00+02,10.265,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,2480,3.538333333,1.55,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 02:00:00+022940710,2940710,Büsnau,2019-05-29 02:00:00+02,9.7075,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,2480,7.54,5.535,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 03:00:00+022940710,2940710,Büsnau,2019-05-29 03:00:00+02,9.5975,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,2480,12.265,8.965,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 04:00:00+022940710,2940710,Büsnau,2019-05-29 04:00:00+02,9.145,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,2480,30.205,17.615,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 05:00:00+022940710,2940710,Büsnau,2019-05-29 05:00:00+02,9.2875,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,2480,39.61166667,24.73666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 06:00:00+022940710,2940710,Büsnau,2019-05-29 06:00:00+02,9.61,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,2480,37.13,24.02,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 07:00:00+022940710,2940710,Büsnau,2019-05-29 07:00:00+02,10.39,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,2480,40.13,20.83333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 08:00:00+022940710,2940710,Büsnau,2019-05-29 08:00:00+02,10.82,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,2480,21.106,15.64,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 09:00:00+022940710,2940710,Büsnau,2019-05-29 09:00:00+02,11.65333333,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,2480,19.326,12.278,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 10:00:00+022940710,2940710,Büsnau,2019-05-29 10:00:00+02,13,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,2480,9.965,7.161666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 11:00:00+022940710,2940710,Büsnau,2019-05-29 11:00:00+02,13.515,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,2480,8.743333333,6.74,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 12:00:00+022940710,2940710,Büsnau,2019-05-29 12:00:00+02,13.76,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,2480,7.206666667,5.811666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 13:00:00+022940710,2940710,Büsnau,2019-05-29 13:00:00+02,15.085,67,1020,4.6,360,,2019,5,29,13
2019-05-29 14:00:00+02,2480,20.75166667,7.773333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 14:00:00+022940710,2940710,Büsnau,2019-05-29 14:00:00+02,15.255,62,1021,4.037711787,350,,2019,5,29,14
2019-05-29 15:00:00+02,2480,5.06,3.748333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 15:00:00+022940710,2940710,Büsnau,2019-05-29 15:00:00+02,14.85,66.5,1021,5.318217017,340.5612483,,2019,5,29,15
2019-05-29 16:00:00+02,2480,4.603333333,2.84,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 16:00:00+022940710,2940710,Büsnau,2019-05-29 16:00:00+02,15.2625,64.5,1021,5.1,340,,2019,5,29,16
2019-05-29 17:00:00+02,2480,3.766666667,2.668333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 17:00:00+022940710,2940710,Büsnau,2019-05-29 17:00:00+02,14.4875,60,1021.5,4.827557175,328.35102,,2019,5,29,17
2019-05-29 18:00:00+02,2480,3.485,2.543333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 18:00:00+022940710,2940710,Büsnau,2019-05-29 18:00:00+02,14.335,71.5,1022,3.088511014,84.19154863,,2019,5,29,18
2019-05-29 19:00:00+02,2480,5.511666667,3.748333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 19:00:00+022940710,2940710,Büsnau,2019-05-29 19:00:00+02,14.1225,73.5,1022,2.91806237,63.35968575,,2019,5,29,19
2019-05-29 20:00:00+02,2480,6.141666667,3.813333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 20:00:00+022940710,2940710,Büsnau,2019-05-29 20:00:00+02,13.4,71,1022.5,2.1,40,,2019,5,29,20
2019-05-29 21:00:00+02,2480,12.02,8.016666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 21:00:00+022940710,2940710,Büsnau,2019-05-29 21:00:00+02,12.025,73.5,1023,0.901387819,226.1021138,,2019,5,29,21
2019-05-29 22:00:00+02,2480,7.988333333,5.056666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 22:00:00+022940710,2940710,Büsnau,2019-05-29 22:00:00+02,10.1575,84,1024,1.423877449,304.3952642,,2019,5,29,22
2019-05-29 23:00:00+02,2480,5.945,4.003333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-29 23:00:00+022940710,2940710,Büsnau,2019-05-29 23:00:00+02,9.4175,81,1024.5,0,0,,2019,5,29,23
2019-05-30 00:00:00+02,2480,4.526666667,3.92,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 00:00:00+022940710,2940710,Büsnau,2019-05-30 00:00:00+02,8.8275,87,1025,1,280,,2019,5,30,0
2019-05-30 01:00:00+02,2480,5.41,4.62,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 01:00:00+022940710,2940710,Büsnau,2019-05-30 01:00:00+02,8.5225,93,1025,0,0,,2019,5,30,1
2019-05-30 02:00:00+02,2480,7.078333333,5.328333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 02:00:00+022940710,2940710,Büsnau,2019-05-30 02:00:00+02,8.1475,96.5,1025,1.5,330,,2019,5,30,2
2019-05-30 03:00:00+02,2480,9.268333333,8.138333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 03:00:00+022940710,2940710,Büsnau,2019-05-30 03:00:00+02,7.6325,93,1025,0.5,50,,2019,5,30,3
2019-05-30 04:00:00+02,2480,11.20833333,9.556666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 04:00:00+022940710,2940710,Büsnau,2019-05-30 04:00:00+02,7.3025,100,1025,1.5,60,,2019,5,30,4
2019-05-30 05:00:00+02,2480,15.98,12.73666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 05:00:00+022940710,2940710,Büsnau,2019-05-30 05:00:00+02,6.8125,100,1025,0,0,,2019,5,30,5
2019-05-30 06:00:00+02,2480,17.22,13.386,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 06:00:00+022940710,2940710,Büsnau,2019-05-30 06:00:00+02,7.2175,99.25,1021.75,1.34,200.782,,2019,5,30,6
2019-05-30 07:00:00+02,2480,15.19666667,12.06833333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 07:00:00+022940710,2940710,Büsnau,2019-05-30 07:00:00+02,9.0425,90,1026,0,0,,2019,5,30,7
2019-05-30 08:00:00+02,2480,8.735,7.288333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 08:00:00+022940710,2940710,Büsnau,2019-05-30 08:00:00+02,11.0725,84,1026,1.5,60,,2019,5,30,8
2019-05-30 09:00:00+02,2480,7.691666667,4.881666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 09:00:00+022940710,2940710,Büsnau,2019-05-30 09:00:00+02,13.8825,76,1026,2.1,120,,2019,5,30,9
2019-05-30 10:00:00+02,2480,4.328333333,2.998333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 10:00:00+022940710,2940710,Büsnau,2019-05-30 10:00:00+02,16.2975,63,1026,0,0,,2019,5,30,10
2019-05-30 11:00:00+02,2480,3.161666667,2.291666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 11:00:00+022940710,2940710,Büsnau,2019-05-30 11:00:00+02,17.8125,53.5,1026,0,0,,2019,5,30,11
2019-05-30 12:00:00+02,2480,4.366666667,2.381666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 12:00:00+022940710,2940710,Büsnau,2019-05-30 12:00:00+02,19.1875,51.5,1026,2.6,130,,2019,5,30,12
2019-05-30 13:00:00+02,2480,4.566666667,2.241666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 13:00:00+022940710,2940710,Büsnau,2019-05-30 13:00:00+02,20.10666667,39,1025.333333,3.1,130,,2019,5,30,13
2019-05-30 14:00:00+02,2480,3.061666667,1.51,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 14:00:00+022940710,2940710,Büsnau,2019-05-30 14:00:00+02,20.545,37,1025,0,0,,2019,5,30,14
2019-05-30 15:00:00+02,2480,2.231666667,1.555,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 15:00:00+022940710,2940710,Büsnau,2019-05-30 15:00:00+02,20.9775,35,1025,0,0,,2019,5,30,15
2019-05-30 16:00:00+02,2480,2.69,1.725,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 16:00:00+022940710,2940710,Büsnau,2019-05-30 16:00:00+02,21.195,40,1025,3.1,290,,2019,5,30,16
2019-05-30 17:00:00+02,2480,2.525,1.998333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 17:00:00+022940710,2940710,Büsnau,2019-05-30 17:00:00+02,20.67,43.75,1025,2.6,300,,2019,5,30,17
2019-05-30 18:00:00+02,2480,2.946666667,2.196666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 18:00:00+022940710,2940710,Büsnau,2019-05-30 18:00:00+02,20.405,45.75,1025,3.514909212,299.2149193,,2019,5,30,18
2019-05-30 19:00:00+02,2480,3.836666667,2.53,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 19:00:00+022940710,2940710,Büsnau,2019-05-30 19:00:00+02,19.865,44.25,1025,2.575110124,321.5456449,,2019,5,30,19
2019-05-30 20:00:00+02,2480,3.766666667,2.741666667,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 20:00:00+022940710,2940710,Büsnau,2019-05-30 20:00:00+02,18.7425,48.25,1025,2.912628904,330.9214839,,2019,5,30,20
2019-05-30 21:00:00+02,2480,3.363333333,2.298333333,SRID=4326;POINT(9.112 48.73 443),2940710,2019-05-30 21:00:00+022940710,2940710,Büsnau,2019-05-30 21:00:00+02,18.3425,54.25,1025.75,2.949632853,319.5783629,,2019,5,30,21
