timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,140,4.86,1.56,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 15:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 15:00:00+02,16.5325,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,140,5.196,1.446,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 16:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 16:00:00+02,17.085,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,140,4.988333333,1.44,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 17:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 17:00:00+02,17.3375,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,140,8.408,2.084,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 18:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 18:00:00+02,16.425,47.5,1009.25,4.013015324,274.375303,,2019,5,28,18
2019-05-28 19:00:00+02,140,5.084,1.61,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 19:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 19:00:00+02,15.6125,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,140,3.761666667,1.401666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 20:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 20:00:00+02,14.775,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,140,3.44,1.31,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 21:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 21:00:00+02,13.795,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,140,3.72,1.401666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 22:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 22:00:00+02,12.51,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,140,3.994,1.386,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-28 23:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-28 23:00:00+02,11.6225,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,140,3.645,1.333333333,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 00:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 00:00:00+02,11.0825,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,140,4.355,1.42,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 01:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 01:00:00+02,10.0025,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,140,4.17,1.682,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 02:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 02:00:00+02,9.6025,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,140,9.045,5.386666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 03:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 03:00:00+02,9.4075,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,140,15.684,10.924,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 04:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 04:00:00+02,8.9025,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,140,22.494,16.228,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 05:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 05:00:00+02,9.08,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,140,29.75166667,22.17,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 06:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 06:00:00+02,9.385,87,1016.25,2.330250079,310,,2019,5,29,6
2019-05-29 07:00:00+02,140,27.368,20.558,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 07:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 07:00:00+02,10.1525,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,140,22.24,16.66666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 08:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 08:00:00+02,10.75,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,140,16.868,12.636,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 09:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 09:00:00+02,11.48666667,83,1019,3.256978871,337.3515933,,2019,5,29,9
2019-05-29 10:00:00+02,140,14.13,9.222,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 10:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 10:00:00+02,12.84,85,1019.666667,2.071665402,323.3637274,,2019,5,29,10
2019-05-29 11:00:00+02,140,9.385,5.765,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 11:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 11:00:00+02,13.455,76,1020,2.807037809,299.1138609,,2019,5,29,11
2019-05-29 12:00:00+02,140,8.235,4.71,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 12:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 12:00:00+02,13.705,73.5,1020,3.791758371,340.6559968,,2019,5,29,12
2019-05-29 13:00:00+02,140,6.428333333,3.656666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 13:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 13:00:00+02,14.815,67,1020,4.6,360,,2019,5,29,13
2019-05-29 14:00:00+02,140,6.318333333,3.55,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 14:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 14:00:00+02,15.035,62,1021,4.037711787,350,,2019,5,29,14
2019-05-29 15:00:00+02,140,6.833333333,3.371666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 15:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 15:00:00+02,14.69,66.5,1021,5.318217017,340.5612483,,2019,5,29,15
2019-05-29 16:00:00+02,140,3.801666667,1.963333333,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 16:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 16:00:00+02,15.0725,64.5,1021,5.1,340,,2019,5,29,16
2019-05-29 17:00:00+02,140,3.56,1.85,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 17:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 17:00:00+02,14.1375,60,1021.5,4.827557175,328.35102,,2019,5,29,17
2019-05-29 18:00:00+02,140,3.748333333,1.696666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 18:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 18:00:00+02,14.035,71.5,1022,3.088511014,84.19154863,,2019,5,29,18
2019-05-29 19:00:00+02,140,4.013333333,2.031666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 19:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 19:00:00+02,13.795,73.5,1022,2.91806237,63.35968575,,2019,5,29,19
2019-05-29 20:00:00+02,140,4.931666667,2.201666667,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 20:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 20:00:00+02,13.1725,71,1022.5,2.1,40,,2019,5,29,20
2019-05-29 21:00:00+02,140,6.316666667,3.36,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 21:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 21:00:00+02,11.93,73.5,1023,0.901387819,226.1021138,,2019,5,29,21
2019-05-29 22:00:00+02,140,6.755,3.288333333,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 22:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 22:00:00+02,10.0875,84,1024,1.423877449,304.3952642,,2019,5,29,22
2019-05-29 23:00:00+02,140,7.376666667,3.518333333,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-29 23:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-29 23:00:00+02,9.105,81,1024.5,0,0,,2019,5,29,23
2019-05-30 00:00:00+02,140,6.981666667,3.428333333,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-30 00:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-30 00:00:00+02,8.515,87,1025,1,280,,2019,5,30,0
2019-05-30 01:00:00+02,140,7.981666667,4.125,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-30 01:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-30 01:00:00+02,8.2975,93,1025,0,0,,2019,5,30,1
2019-05-30 02:00:00+02,140,8.293333333,4.413333333,SRID=4326;POINT(9.16 48.778 282.5),3220785,2019-05-30 02:00:00+023220785,3220785,Stadtkreis Stuttgart,2019-05-30 02:00:00+02,7.885,96.5,1025,1.5,330,,2019,5,30,2
