timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,438,4.6,1.3,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 15:00:00+022875266,2875266,Luginsland,2019-05-28 15:00:00+02,16.2775,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,438,3.596666667,1.521666667,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 16:00:00+022875266,2875266,Luginsland,2019-05-28 16:00:00+02,16.7025,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,438,3.458,1.412,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 17:00:00+022875266,2875266,Luginsland,2019-05-28 17:00:00+02,16.865,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,438,4.165,1.713333333,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 18:00:00+022875266,2875266,Luginsland,2019-05-28 18:00:00+02,16.015,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,438,3.473333333,1.718333333,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 19:00:00+022875266,2875266,Luginsland,2019-05-28 19:00:00+02,15.0375,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,438,3.49,1.574,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 20:00:00+022875266,2875266,Luginsland,2019-05-28 20:00:00+02,14.415,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,438,3.29,1.673333333,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 21:00:00+022875266,2875266,Luginsland,2019-05-28 21:00:00+02,13.4075,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,438,2.244,1.216,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 22:00:00+022875266,2875266,Luginsland,2019-05-28 22:00:00+02,12.09,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,438,2.29,1.254,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-28 23:00:00+022875266,2875266,Luginsland,2019-05-28 23:00:00+02,11.4025,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,438,2.776,1.242,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 00:00:00+022875266,2875266,Luginsland,2019-05-29 00:00:00+02,10.6175,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,438,1.746,1.034,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 01:00:00+022875266,2875266,Luginsland,2019-05-29 01:00:00+02,9.9425,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,438,2.964,1.45,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 02:00:00+022875266,2875266,Luginsland,2019-05-29 02:00:00+02,9.5,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,438,6.308333333,4.631666667,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 03:00:00+022875266,2875266,Luginsland,2019-05-29 03:00:00+02,9.085,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,438,11.16,9.276,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 04:00:00+022875266,2875266,Luginsland,2019-05-29 04:00:00+02,8.8575,87,1015,2.590106215,305,nan(snan),2019,5,29,4
2019-05-29 05:00:00+02,438,15.866,12.626,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 05:00:00+022875266,2875266,Luginsland,2019-05-29 05:00:00+02,9.18,87,1016,2.6,300,nan(snan),2019,5,29,5
2019-05-29 06:00:00+02,438,21.22666667,17.18833333,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 06:00:00+022875266,2875266,Luginsland,2019-05-29 06:00:00+02,9.315,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,438,22.12333333,17.86833333,SRID=4326;POINT(9.252 48.782 232.1),2875266,2019-05-29 07:00:00+022875266,2875266,Luginsland,2019-05-29 07:00:00+02,9.92,87,1017.5,2.447740005,321.117861,,2019,5,29,7
