timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,7895,2.43,1.2,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 15:00:00+022853199,2853199,Plieningen,2019-05-28 15:00:00+02,16.0925,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,7895,2.855,1.698333333,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 16:00:00+022853199,2853199,Plieningen,2019-05-28 16:00:00+02,16.655,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,7895,3.108,1.662,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 17:00:00+022853199,2853199,Plieningen,2019-05-28 17:00:00+02,16.8325,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,7895,3.518333333,2.153333333,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 18:00:00+022853199,2853199,Plieningen,2019-05-28 18:00:00+02,15.96,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,7895,3.666666667,2.678333333,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 19:00:00+022853199,2853199,Plieningen,2019-05-28 19:00:00+02,14.9275,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,7895,5.536,4.506,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 20:00:00+022853199,2853199,Plieningen,2019-05-28 20:00:00+02,14.3275,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,7895,2.801666667,2.033333333,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 21:00:00+022853199,2853199,Plieningen,2019-05-28 21:00:00+02,13.3125,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,7895,3.3,2.375,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 22:00:00+022853199,2853199,Plieningen,2019-05-28 22:00:00+02,12.0675,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,7895,3.246,2.768,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-28 23:00:00+022853199,2853199,Plieningen,2019-05-28 23:00:00+02,11.365,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,7895,2.7,2.078333333,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 00:00:00+022853199,2853199,Plieningen,2019-05-29 00:00:00+02,10.66,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,7895,2.648333333,2.35,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 01:00:00+022853199,2853199,Plieningen,2019-05-29 01:00:00+02,9.865,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,7895,3.05,2.554,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 02:00:00+022853199,2853199,Plieningen,2019-05-29 02:00:00+02,9.5025,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,7895,7.028333333,5.941666667,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 03:00:00+022853199,2853199,Plieningen,2019-05-29 03:00:00+02,9.08,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,7895,17.19166667,13.47166667,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 04:00:00+022853199,2853199,Plieningen,2019-05-29 04:00:00+02,8.765,87,1015,2.590106215,305,nan(snan),2019,5,29,4
2019-05-29 05:00:00+02,7895,20.726,15.636,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 05:00:00+022853199,2853199,Plieningen,2019-05-29 05:00:00+02,9.14,87,1016,2.6,300,nan(snan),2019,5,29,5
2019-05-29 06:00:00+02,7895,27.585,19.64833333,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 06:00:00+022853199,2853199,Plieningen,2019-05-29 06:00:00+02,9.3075,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,7895,24.73666667,18.39166667,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 07:00:00+022853199,2853199,Plieningen,2019-05-29 07:00:00+02,9.9325,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,7895,22.854,17.924,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 08:00:00+022853199,2853199,Plieningen,2019-05-29 08:00:00+02,10.47,84,1018,3.337323368,325.3740791,,2019,5,29,8
2019-05-29 09:00:00+02,7895,18.284,15.254,SRID=4326;POINT(9.208 48.718 418.8),2853199,2019-05-29 09:00:00+022853199,2853199,Plieningen,2019-05-29 09:00:00+02,11.22,83,1019,3.256978871,337.3515933,,2019,5,29,9
