timestamp,sensorid,p1hr,p2hr,geom3d,LocidWeth,mergesens,locid,name,timestampW,temperatur,humidity,pressure,windspeed,winddirect,rain,Year,Month,Date,gmt
2019-05-28 15:00:00+02,2870,2.27,1.45,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 15:00:00+022945791,2945791,Botnang,2019-05-28 15:00:00+02,16.985,51,1009,4.04144407,257.5374219,,2019,5,28,15
2019-05-28 16:00:00+02,2870,4.888,1.936,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 16:00:00+022945791,2945791,Botnang,2019-05-28 16:00:00+02,17.27,53.5,1009,4.333939913,265.8641985,,2019,5,28,16
2019-05-28 17:00:00+02,2870,3.146666667,1.658333333,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 17:00:00+022945791,2945791,Botnang,2019-05-28 17:00:00+02,17.375,65,1009,3.856533157,222.5414975,nan(snan),2019,5,28,17
2019-05-28 18:00:00+02,2870,5.804,2.296,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 18:00:00+022945791,2945791,Botnang,2019-05-28 18:00:00+02,16.415,50,1009.5,4.625911368,285.5155819,,2019,5,28,18
2019-05-28 19:00:00+02,2870,2.964,1.71,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 19:00:00+022945791,2945791,Botnang,2019-05-28 19:00:00+02,15.9525,56.5,1010,5.4,290,,2019,5,28,19
2019-05-28 20:00:00+02,2870,2.546666667,1.438333333,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 20:00:00+022945791,2945791,Botnang,2019-05-28 20:00:00+02,14.9725,67,1011,2.839907271,253.6810932,,2019,5,28,20
2019-05-28 21:00:00+02,2870,2.264,1.42,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 21:00:00+022945791,2945791,Botnang,2019-05-28 21:00:00+02,13.905,69,1011.5,1.773419262,188.3166858,,2019,5,28,21
2019-05-28 22:00:00+02,2870,2.805,1.6,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 22:00:00+022945791,2945791,Botnang,2019-05-28 22:00:00+02,12.6925,81,1012.5,1.494292047,225,,2019,5,28,22
2019-05-28 23:00:00+02,2870,2.912,1.654,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-28 23:00:00+022945791,2945791,Botnang,2019-05-28 23:00:00+02,11.9525,81,1013,1.793341075,235.835396,,2019,5,28,23
2019-05-29 00:00:00+02,2870,2.518333333,1.55,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 00:00:00+022945791,2945791,Botnang,2019-05-29 00:00:00+02,11.1825,73.5,1013.5,3.054138416,261.6290434,,2019,5,29,0
2019-05-29 01:00:00+02,2870,2.001666667,1.573333333,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 01:00:00+022945791,2945791,Botnang,2019-05-29 01:00:00+02,10.3175,84,1014,0,0,,2019,5,29,1
2019-05-29 02:00:00+02,2870,2.626,2.114,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 02:00:00+022945791,2945791,Botnang,2019-05-29 02:00:00+02,9.905,84,1014.5,1.8,220,,2019,5,29,2
2019-05-29 03:00:00+02,2870,10.31333333,7.21,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 03:00:00+022945791,2945791,Botnang,2019-05-29 03:00:00+02,9.7,84,1015,1.5,250,,2019,5,29,3
2019-05-29 04:00:00+02,2870,16.186,11.296,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 04:00:00+022945791,2945791,Botnang,2019-05-29 04:00:00+02,9.005,87,1015,2.590106215,305,,2019,5,29,4
2019-05-29 05:00:00+02,2870,26.072,16.754,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 05:00:00+022945791,2945791,Botnang,2019-05-29 05:00:00+02,9.3225,87,1016,2.6,300,,2019,5,29,5
2019-05-29 06:00:00+02,2870,36.63333333,22.78166667,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 06:00:00+022945791,2945791,Botnang,2019-05-29 06:00:00+02,9.38,87,1016.25,2.217998845,312.9169738,,2019,5,29,6
2019-05-29 07:00:00+02,2870,35.872,22.304,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 07:00:00+022945791,2945791,Botnang,2019-05-29 07:00:00+02,10.355,87,1017.5,2.447740005,321.117861,,2019,5,29,7
2019-05-29 08:00:00+02,2870,27.87166667,18.26,SRID=4326;POINT(9.132 48.778 354.6),2945791,2019-05-29 08:00:00+022945791,2945791,Botnang,2019-05-29 08:00:00+02,10.7675,84,1018,3.337323368,325.3740791,,2019,5,29,8
